<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210303,145000,3835.5600000,3839.2200000,3835.5600000,3838.8200000,55
20210303,145100,3839.0600000,3839.4600000,3836.6500000,3839.4600000,58
20210303,145200,3839.5200000,3844.0500000,3839.5000000,3842.7500000,58
20210303,145300,3843.0000000,3845.3500000,3842.7500000,3845.0500000,57
20210303,145400,3845.1000000,3845.5400000,3844.3700000,3844.8100000,56
20210303,145500,3844.8800000,3844.8900000,3843.2200000,3844.0500000,59
20210303,145600,3844.0000000,3845.5900000,3843.8100000,3845.5000000,54
20210303,145700,3845.6100000,3846.9900000,3844.4400000,3844.5600000,58
20210303,145800,3844.2100000,3844.4800000,3843.2800000,3843.5200000,54
20210303,145900,3843.4700000,3845.9900000,3843.4300000,3845.9400000,55
20210303,150000,3846.0000000,3846.0000000,3843.5700000,3843.7200000,55
20210303,150100,3843.6900000,3843.6900000,3840.9800000,3841.6300000,54
20210303,150200,3841.6400000,3845.6200000,3841.6400000,3845.5900000,55
20210303,150300,3845.3700000,3846.5100000,3844.7600000,3845.4000000,56
20210303,150400,3845.5000000,3845.6300000,3844.1600000,3844.6400000,56
20210303,150500,3844.4500000,3844.8700000,3842.1500000,3842.2100000,60
20210303,150600,3842.1900000,3843.3900000,3841.9000000,3842.0600000,54
20210303,150700,3842.0400000,3843.0200000,3841.7100000,3841.7100000,59
20210303,150800,3842.1800000,3842.3800000,3841.0900000,3841.8200000,55
20210303,150900,3841.8500000,3844.3600000,3841.8100000,3842.7900000,57
20210303,151000,3842.9200000,3844.8700000,3842.9200000,3844.1800000,55
20210303,151100,3844.0800000,3848.1400000,3844.0800000,3846.2500000,60
20210303,151200,3846.3300000,3846.3300000,3844.3100000,3845.0300000,54
20210303,151300,3844.9600000,3845.4700000,3843.7200000,3844.6600000,58
20210303,151400,3844.6200000,3844.7000000,3842.2500000,3842.2500000,52
20210303,151500,3841.9600000,3842.3900000,3837.2500000,3838.4600000,57
20210303,151600,3838.7000000,3838.8100000,3837.4700000,3837.4700000,56
20210303,151700,3837.5300000,3839.5000000,3837.5300000,3838.1600000,58
20210303,151800,3838.5300000,3840.4700000,3838.5300000,3839.0100000,57
20210303,151900,3838.9200000,3840.6700000,3838.8900000,3838.9700000,60
20210303,152000,3839.0300000,3839.0300000,3837.7800000,3837.9300000,56
20210303,152100,3837.9400000,3837.9400000,3836.9100000,3837.5800000,54
20210303,152200,3837.5600000,3837.6200000,3834.8900000,3834.8900000,57
20210303,152300,3834.8500000,3835.7600000,3834.0700000,3834.2400000,57
20210303,152400,3834.2200000,3834.3500000,3833.0900000,3833.9700000,57
20210303,152500,3833.9400000,3834.7300000,3831.7600000,3831.8600000,54
20210303,152600,3831.8200000,3831.8400000,3830.7500000,3831.2700000,60
20210303,152700,3831.4300000,3835.2500000,3831.4300000,3833.8200000,58
20210303,152800,3833.8500000,3836.2500000,3833.5800000,3836.2500000,58
20210303,152900,3836.3200000,3836.5000000,3834.3500000,3834.7500000,55
20210303,153000,3835.1300000,3837.2500000,3834.3800000,3835.2900000,55
20210303,153100,3835.0300000,3835.0300000,3833.1900000,3833.9100000,57
20210303,153200,3833.8100000,3833.8100000,3830.8400000,3831.1900000,56
20210303,153300,3831.2200000,3832.5600000,3831.2200000,3831.8400000,56
20210303,153400,3832.0400000,3833.5700000,3831.8200000,3832.0400000,59
20210303,153500,3831.9500000,3834.1700000,3831.3500000,3832.8900000,57
20210303,153600,3833.0700000,3833.9600000,3831.0700000,3831.0700000,57
20210303,153700,3831.0500000,3832.2600000,3830.5700000,3831.4900000,57
20210303,153800,3831.6000000,3832.6300000,3830.6900000,3830.9000000,56
20210303,153900,3830.9500000,3832.2800000,3830.6300000,3831.4100000,59
20210303,154000,3831.3700000,3832.0300000,3830.6600000,3831.1600000,58
20210303,154100,3831.3700000,3832.3800000,3831.0200000,3832.3300000,58
20210303,154200,3832.2500000,3836.6100000,3832.1900000,3835.1000000,57
20210303,154300,3835.1300000,3836.0800000,3834.6300000,3836.0200000,54
20210303,154400,3836.0600000,3836.0600000,3834.9100000,3835.7200000,58
20210303,154500,3835.6600000,3838.1800000,3835.6100000,3837.1600000,58
20210303,154600,3837.2000000,3840.4300000,3836.6500000,3840.4300000,59
20210303,154700,3840.5200000,3841.8900000,3839.9400000,3840.1100000,56
20210303,154800,3839.9900000,3840.6500000,3838.7800000,3838.8500000,55
20210303,154900,3838.7900000,3838.7900000,3835.9500000,3836.9900000,57
20210303,155000,3835.5300000,3835.5300000,3828.4600000,3828.8700000,50
20210303,155100,3828.8100000,3832.0000000,3828.4400000,3831.7200000,61
20210303,155200,3831.8900000,3833.4900000,3828.1800000,3828.1800000,58
20210303,155300,3828.1900000,3828.4200000,3825.8300000,3825.9500000,59
20210303,155400,3825.8600000,3827.1800000,3824.3900000,3824.6500000,57
20210303,155500,3824.8300000,3827.7100000,3824.3700000,3825.2300000,58
20210303,155600,3825.1000000,3826.5500000,3824.4700000,3826.3600000,58
20210303,155700,3826.3800000,3826.8700000,3825.6000000,3826.2000000,55
20210303,155800,3826.2100000,3826.2100000,3822.9300000,3822.9300000,58
20210303,155900,3822.8800000,3822.8800000,3818.9000000,3819.1400000,54
20210303,160200,3819.8400000,3819.8400000,3819.7900000,3819.8100000,11
20210303,160300,3819.7800000,3819.7900000,3819.7800000,3819.7900000,8
20210303,160400,3819.8000000,3819.8100000,3819.7500000,3819.7600000,7
20210303,160500,3819.7300000,3819.7300000,3819.7100000,3819.7100000,3
20210303,160600,3819.7200000,3819.7200000,3819.7200000,3819.7200000,1
20210304,093000,3818.2600000,3822.1600000,3817.7500000,3821.8400000,56
20210304,093100,3821.9600000,3823.1000000,3820.2300000,3820.7400000,59
20210304,093200,3821.1100000,3827.6000000,3821.1100000,3827.6000000,53
20210304,093300,3827.9600000,3830.3000000,3827.9600000,3828.9800000,58
20210304,093400,3829.0500000,3831.7300000,3828.4800000,3831.7300000,60
20210304,093500,3832.0500000,3836.6200000,3832.0500000,3834.0800000,53
20210304,093600,3834.1300000,3836.1000000,3834.1000000,3834.2500000,55
20210304,093700,3834.5100000,3836.8200000,3834.1000000,3834.7300000,58
20210304,093800,3834.8400000,3837.9600000,3834.8400000,3836.4300000,61
20210304,093900,3836.3000000,3837.9800000,3834.9300000,3837.9800000,57
20210304,094000,3838.0400000,3838.6200000,3836.1100000,3837.4100000,59
20210304,094100,3837.6200000,3837.6900000,3834.5600000,3834.5600000,57
20210304,094200,3834.4200000,3835.2500000,3833.9100000,3834.2100000,58
20210304,094300,3833.8900000,3836.3500000,3833.0100000,3833.0800000,57
20210304,094400,3832.5100000,3833.7200000,3831.9200000,3832.9600000,56
20210304,094500,3833.3300000,3834.3900000,3831.8000000,3831.8000000,56
20210304,094600,3831.8400000,3832.7500000,3828.4700000,3828.6100000,58
20210304,094700,3828.6300000,3828.8900000,3823.3300000,3823.3300000,60
20210304,094800,3823.3000000,3823.7000000,3816.0500000,3816.4000000,56
20210304,094900,3816.2400000,3816.2700000,3811.9400000,3811.9400000,57
20210304,095000,3811.2100000,3812.3000000,3809.7600000,3812.1100000,57
20210304,095100,3811.6900000,3814.0000000,3808.4600000,3812.9900000,50
20210304,095200,3813.0700000,3814.3800000,3811.0000000,3811.0000000,56
20210304,095300,3810.7000000,3812.6000000,3809.7100000,3811.5200000,56
20210304,095400,3811.7500000,3815.7600000,3810.4500000,3813.5600000,59
20210304,095500,3813.6700000,3814.3400000,3811.6300000,3813.6100000,56
20210304,095600,3813.6800000,3814.3900000,3810.0700000,3810.0700000,57
20210304,095700,3809.7800000,3811.0400000,3806.3900000,3810.1100000,57
20210304,095800,3810.0100000,3813.3200000,3808.7000000,3812.1000000,58
20210304,095900,3812.6300000,3812.6300000,3810.1800000,3811.9000000,55
20210304,100000,3812.1900000,3813.1500000,3804.7100000,3812.2500000,58
20210304,100100,3812.1200000,3812.3600000,3807.3700000,3810.1100000,58
20210304,100200,3809.8200000,3815.3700000,3809.1000000,3815.3700000,53
20210304,100300,3815.2200000,3815.2200000,3806.4200000,3806.4200000,52
20210304,100400,3806.6800000,3807.0100000,3802.3500000,3802.6400000,59
20210304,100500,3802.5100000,3804.8600000,3800.7700000,3802.1400000,50
20210304,100600,3802.0700000,3804.7000000,3801.5800000,3801.6400000,57
20210304,100700,3801.4900000,3802.0400000,3798.2500000,3799.6300000,53
20210304,100800,3799.5600000,3801.8000000,3798.5400000,3801.6100000,54
20210304,100900,3801.4800000,3801.4800000,3798.4200000,3798.8600000,52
20210304,101000,3798.8200000,3798.8200000,3795.4700000,3796.0200000,55
20210304,101100,3796.0500000,3796.0500000,3793.1800000,3793.1800000,56
20210304,101200,3793.0500000,3795.7100000,3792.6400000,3793.8400000,60
20210304,101300,3793.7500000,3795.9200000,3792.3200000,3795.5700000,59
20210304,101400,3795.4200000,3799.6400000,3794.5500000,3799.6400000,60
20210304,101500,3799.4900000,3801.6800000,3796.4300000,3801.2900000,58
20210304,101600,3801.1100000,3801.1100000,3799.5800000,3800.8800000,55
20210304,101700,3800.7900000,3800.7900000,3796.0300000,3796.5500000,58
20210304,101800,3796.6100000,3797.8700000,3793.3800000,3794.0400000,50
20210304,101900,3793.9800000,3794.5000000,3791.4600000,3791.4600000,60
20210304,102000,3791.3600000,3793.3300000,3790.0800000,3790.2000000,58
20210304,102100,3790.1900000,3795.8800000,3790.1900000,3795.8800000,57
20210304,102200,3795.6700000,3800.1900000,3795.6700000,3800.0400000,56
20210304,102300,3800.0500000,3803.4000000,3799.7600000,3803.0600000,58
20210304,102400,3802.8800000,3804.8600000,3802.8000000,3804.0500000,57
20210304,102500,3804.0600000,3804.0600000,3799.4200000,3801.6900000,57
20210304,102600,3801.6700000,3802.5100000,3799.6600000,3800.0200000,55
20210304,102700,3799.9600000,3806.0800000,3799.9600000,3805.8500000,56
20210304,102800,3805.8000000,3809.2500000,3805.8000000,3808.4800000,59
20210304,102900,3808.2700000,3808.9100000,3807.3200000,3808.2000000,56
20210304,103000,3808.0400000,3808.0400000,3805.3900000,3807.1500000,57
20210304,103100,3807.1800000,3808.0700000,3806.7600000,3807.1600000,59
20210304,103200,3806.9600000,3806.9800000,3805.1800000,3806.9800000,58
20210304,103300,3806.9400000,3809.7100000,3806.6600000,3808.3000000,49
20210304,103400,3808.2600000,3808.8100000,3807.2500000,3808.7800000,60
20210304,103500,3808.8600000,3811.8300000,3808.1400000,3809.9700000,56
20210304,103600,3809.6300000,3814.5100000,3809.6300000,3814.5100000,53
20210304,103700,3814.5300000,3816.7000000,3814.5300000,3816.5000000,57
20210304,103800,3816.4100000,3817.4300000,3816.3600000,3817.1400000,52
20210304,103900,3817.2900000,3818.8600000,3817.1200000,3818.4400000,56
20210304,104000,3818.4900000,3818.5800000,3815.8000000,3815.8500000,57
20210304,104100,3815.7000000,3820.1300000,3815.7000000,3819.7800000,58
20210304,104200,3819.8500000,3821.6000000,3819.0500000,3821.6000000,59
20210304,104300,3821.8100000,3821.9100000,3821.1000000,3821.7700000,57
20210304,104400,3821.5100000,3823.3000000,3820.4500000,3821.7900000,57
20210304,104500,3821.8000000,3823.4700000,3821.8000000,3823.0800000,58
20210304,104600,3822.8800000,3825.0400000,3822.8800000,3824.7600000,59
20210304,104700,3824.6500000,3828.8400000,3824.3800000,3828.8400000,57
20210304,104800,3828.1500000,3828.1500000,3824.7400000,3824.8600000,56
20210304,104900,3824.6900000,3826.4900000,3823.8900000,3825.3000000,59
20210304,105000,3825.3100000,3828.0500000,3825.3100000,3828.0500000,55
20210304,105100,3827.8400000,3827.8400000,3825.9700000,3827.0000000,57
20210304,105200,3826.8800000,3827.1200000,3824.6100000,3824.6100000,59
20210304,105300,3824.6500000,3824.6500000,3816.1200000,3816.1200000,56
20210304,105400,3813.9600000,3815.2800000,3813.3500000,3813.9800000,55
20210304,105500,3814.0900000,3815.0000000,3812.7900000,3814.0100000,52
20210304,105600,3814.1300000,3817.3800000,3814.1300000,3817.3800000,59
20210304,105700,3817.3700000,3823.4500000,3817.3500000,3823.4500000,52
20210304,105800,3823.5600000,3827.3600000,3823.5600000,3826.7100000,55
20210304,105900,3826.7200000,3827.6800000,3821.8800000,3822.8800000,48
20210304,110000,3822.8300000,3824.9200000,3821.6300000,3822.5400000,57
20210304,110100,3822.7100000,3829.3200000,3822.7000000,3829.3200000,55
20210304,110200,3829.4000000,3832.7500000,3828.5200000,3832.3400000,56
20210304,110300,3832.4100000,3832.5600000,3829.0200000,3831.9400000,55
20210304,110400,3832.1000000,3832.1000000,3830.3500000,3831.2500000,49
20210304,110500,3831.2900000,3832.1300000,3828.0800000,3828.5900000,58
20210304,110600,3828.3900000,3831.1900000,3828.3600000,3830.1900000,59
20210304,110700,3830.4400000,3830.4400000,3823.8500000,3824.6100000,58
20210304,110800,3824.7300000,3825.0100000,3823.5600000,3824.9800000,57
20210304,110900,3824.8900000,3826.8400000,3823.5700000,3824.4700000,58
20210304,111000,3824.8000000,3827.5500000,3823.0700000,3823.1200000,55
20210304,111100,3823.2000000,3824.2600000,3820.0900000,3822.8000000,50
20210304,111200,3822.3900000,3822.3900000,3819.8400000,3820.0100000,58
20210304,111300,3820.1000000,3822.3400000,3820.1000000,3820.9800000,57
20210304,111400,3821.1000000,3822.1800000,3818.5900000,3818.5900000,57
20210304,111500,3818.5300000,3819.7200000,3818.1600000,3818.1600000,58
20210304,111600,3817.9100000,3819.6200000,3817.4600000,3818.7900000,57
20210304,111700,3818.8200000,3819.1500000,3817.3400000,3817.7100000,57
20210304,111800,3817.3200000,3823.7900000,3817.2100000,3823.7700000,55
20210304,111900,3823.3300000,3825.7600000,3823.1600000,3824.4600000,53
20210304,112000,3824.3600000,3827.0300000,3823.9600000,3825.4300000,58
20210304,112100,3825.5300000,3825.5300000,3822.8600000,3823.7700000,56
20210304,112200,3823.8300000,3828.7800000,3823.8300000,3828.6200000,57
20210304,112300,3828.6100000,3828.7600000,3826.5000000,3826.6100000,58
20210304,112400,3826.7100000,3828.9100000,3826.2700000,3828.3400000,59
20210304,112500,3828.3200000,3829.6900000,3824.8200000,3825.5700000,57
20210304,112600,3825.6200000,3826.3700000,3823.8700000,3825.2400000,59
20210304,112700,3825.3600000,3826.8000000,3823.5900000,3823.5900000,60
20210304,112800,3823.5700000,3824.7100000,3820.6100000,3820.7800000,55
20210304,112900,3820.7200000,3824.7700000,3820.7200000,3824.6000000,58
20210304,113000,3824.6400000,3832.1500000,3824.3300000,3831.7200000,53
20210304,113100,3831.7100000,3833.3400000,3830.6800000,3830.6800000,59
20210304,113200,3830.3000000,3830.7100000,3827.6600000,3827.6800000,59
20210304,113300,3827.6400000,3828.6100000,3825.6200000,3825.6500000,60
20210304,113400,3826.0400000,3826.0400000,3823.4200000,3823.6600000,57
20210304,113500,3823.6500000,3826.6200000,3823.6500000,3826.1600000,56
20210304,113600,3826.2800000,3830.8300000,3826.2800000,3830.7900000,56
20210304,113700,3830.9900000,3832.2900000,3830.9900000,3832.2000000,58
20210304,113800,3832.0900000,3832.0900000,3830.5800000,3831.5900000,60
20210304,113900,3831.6200000,3833.5700000,3831.6200000,3833.3200000,54
20210304,114000,3833.4100000,3836.9800000,3832.8100000,3836.9800000,57
20210304,114100,3838.8600000,3839.5000000,3836.0500000,3836.5500000,55
20210304,114200,3836.9500000,3838.7600000,3836.9300000,3838.7000000,56
20210304,114300,3838.3700000,3838.5200000,3837.5600000,3838.5100000,54
20210304,114400,3838.4000000,3839.4000000,3838.2600000,3838.4200000,58
20210304,114500,3837.9100000,3840.4200000,3837.7200000,3839.0300000,55
20210304,114600,3839.1600000,3840.5500000,3839.1200000,3839.3200000,57
20210304,114700,3839.3400000,3841.0800000,3839.3300000,3840.0300000,59
20210304,114800,3840.0600000,3840.9500000,3840.0600000,3840.6300000,57
20210304,114900,3840.5600000,3840.7800000,3838.0800000,3840.6000000,51
20210304,115000,3840.4800000,3840.8600000,3837.8500000,3837.8500000,57
20210304,115100,3837.9500000,3838.8000000,3837.9300000,3838.4500000,58
20210304,115200,3838.5300000,3838.8300000,3836.7600000,3837.5000000,57
20210304,115300,3837.5400000,3838.9900000,3837.4700000,3838.5800000,59
20210304,115400,3838.4000000,3839.2400000,3838.1200000,3838.1200000,51
20210304,115500,3838.1100000,3838.1100000,3835.3600000,3836.2000000,55
20210304,115600,3836.2300000,3837.0800000,3835.2900000,3835.5600000,55
20210304,115700,3835.5500000,3835.5500000,3833.4500000,3833.6200000,58
20210304,115800,3833.6400000,3835.9700000,3833.1500000,3833.1500000,58
20210304,115900,3833.1700000,3834.2700000,3833.0300000,3834.1800000,56
20210304,120000,3834.1400000,3836.5900000,3834.1400000,3835.1000000,58
20210304,120100,3835.0000000,3836.5800000,3834.9700000,3836.0000000,58
20210304,120200,3836.0300000,3838.8600000,3835.6200000,3838.8600000,57
20210304,120300,3838.9500000,3840.9200000,3838.5400000,3840.7400000,57
20210304,120400,3840.8500000,3842.9900000,3840.7200000,3842.8600000,56
20210304,120500,3842.8700000,3842.8700000,3838.5500000,3840.1100000,54
20210304,120600,3839.9900000,3842.9600000,3839.4600000,3842.7700000,59
20210304,120700,3842.8000000,3842.9900000,3841.2900000,3841.6200000,56
20210304,120800,3841.3000000,3842.9300000,3838.9100000,3842.6400000,58
20210304,120900,3842.5700000,3843.1200000,3841.3700000,3843.1200000,54
20210304,121000,3843.3900000,3843.3900000,3835.5400000,3835.5400000,48
20210304,121100,3832.7400000,3834.2400000,3828.1800000,3828.5100000,52
20210304,121200,3828.4300000,3828.4300000,3826.6000000,3826.6000000,57
20210304,121300,3826.5100000,3826.5100000,3823.3000000,3825.0700000,54
20210304,121400,3825.0000000,3826.9400000,3823.6000000,3825.8400000,50
20210304,121500,3825.7000000,3834.4700000,3824.4300000,3834.4700000,43
20210304,121600,3837.4100000,3837.4100000,3833.7300000,3835.1400000,51
20210304,121700,3835.0500000,3835.2000000,3833.9900000,3835.1300000,59
20210304,121800,3835.1800000,3837.9300000,3835.0100000,3836.3700000,59
20210304,121900,3836.4500000,3838.5200000,3831.4400000,3831.5500000,55
20210304,122000,3831.2900000,3835.1800000,3827.7700000,3827.7700000,44
20210304,122100,3825.0600000,3825.0600000,3816.9800000,3817.4000000,45
20210304,122200,3817.1700000,3819.5200000,3815.1300000,3816.2400000,57
20210304,122300,3816.0200000,3817.2600000,3811.9800000,3812.3500000,53
20210304,122400,3812.1800000,3814.6900000,3811.9100000,3812.8900000,54
20210304,122500,3812.8100000,3812.9300000,3807.3600000,3807.3600000,56
20210304,122600,3807.5700000,3808.6000000,3805.9300000,3807.2500000,55
20210304,122700,3807.2200000,3808.5800000,3802.6600000,3803.1100000,56
20210304,122800,3802.9300000,3805.8600000,3801.6500000,3805.8600000,59
20210304,122900,3805.6100000,3810.9700000,3805.5800000,3809.6100000,54
20210304,123000,3809.8000000,3809.9500000,3806.1200000,3807.4300000,55
20210304,123100,3807.1700000,3807.1700000,3801.6000000,3804.0600000,57
